no,ticker,title,date,source,high_priority_hits,medium_priority_hits,fundamental_hits,red_flags,urgency_score,total_score,category,action,key_findings
2497,-,"Mulai Beroperasi 2026, ARKO Bidik Pendapatan Rp140 Miliar dari PLTM Tomoni",2026-01-19,IDX Channel,1,0,1,1,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
1844,-,"IHSG Awal 2026 Diproyeksikan Menguat, Siap Cetak Rekor Tertinggi?",2026-01-05,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3131,-,"Siap-Siap Cek Saldo, Dividen Tunai Interim CDIA Rp1,34 per Saham Cair Hari ini",2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3132,-,"IHSG Lesu, Nilai Tukar Rupiah Ikut Loyo ke Rp16.755 per USD",2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3133,-,"MSJA Habiskan Dana IPO Rp245,19 Miliar hingga Akhir 2025, Tersisa Segini",2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3134,-,"Harga Emas Meroket Jadi Rp3 Juta, Sebaiknya Beli Perhiasan atau Logam Mulia?",2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3136,-,"Harga Emas Melangit, Pedagang Sebut Masyarakat Ramai Beli Ketimbang Jual",2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3137,-,"IHSG Berakhir Turun 1,06 Persen ke 8.232, GOLF-BUMI Pimpin Top Losers",2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3141,-,"MSCI Tekan IHSG, Saham-Saham Prajogo-Bakrie Jadi Beban",2026-01-29,IDX Channel,1,0,1,1,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1747,-,"Kinerja Saham Edwin Soeryadjaya 2025, Emiten Kontraktor Ini Jadi Juaranya",2026-01-03,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2629,-,"Saham TOSK Bergerak di Bidang Apa? Penyedia Platform UMKM, Intip Bisnis dan Peng...",2026-01-21,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1943,-,"Tarif Sewa Kapal Naik, BBRM Percepat Ekspansi",2026-01-07,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1949,-,Prioritas Pemerintah dalam Krisis BUMN: Harga Saham Vs Fundamental,2026-01-07,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3127,-,BCA (BBCA) Umumkan Rencana Buyback Saham Maksimal Rp5 Triliun,2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2215,-,YUPI Belum Eksekusi Dana Hasil IPO: Begini Strateginya,2026-01-13,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1884,-,"MDIY Sudah Habiskan Dana Hasil IPO Rp415,64 Miliar, Ini Rinciannya",2026-01-06,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1891,-,"BTN (BBTN) akan Gelar RUPSLB, Bahas Perubahan Pengurus",2026-01-06,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2926,-,Startup Hypefast Bidik IPO di BEI pada Pertengahan 2027,2026-01-27,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2468,-,"Dapat Restu OJK, CIMB Niaga (BNGA) Dirikan BUS",2026-01-17,,0,2,0,1,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1829,-,"MINA Umumkan RUPSLB, Saham Bergerak Agresif",2026-01-05,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2424,-,"ESTI Meledak, Terkunci ARA: Akankah Berlanjut Pekan Depan?",2026-01-16,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2086,-,"DIVA Sudah Habiskan 99 Persen Dana IPO per 31 Desember 2025, Ini Rinciannya",2026-01-10,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2258,-,"Aliran Dana Asing di Sesi I IHSG, GOTO Net Buy Terbesar",2026-01-14,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3208,-,Danantara Ingin Jadi Pemegang Saham BEI Pasca Demutualisasi,2026-01-30,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2194,-,"Produsen United Bike (UNTD) Habiskan Dana IPO Rp226,75 Miliar untuk Modal Kerja",2026-01-13,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1739,-,LION Jaminkan Deposito untuk Kredit Rp25 Miliar di Tengah Rugi,2026-01-02,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2640,-,"Prabowo Cabut Izin Toba Pulp (INRU) Imbas Langgar Pemanfaatan Lahan Hutan, Ini R...",2026-01-21,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3093,-,"MSJA Habiskan Dana IPO Rp245,19 Miliar hingga Akhir 2025, Tersisa Segini",2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2291,-,"Emiten Snack MAXI Belanjakan Dana IPO Rp41,71 Miliar untuk Modal Kerja",2026-01-15,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1922,-,WSBP Suplai Beton Readymix untuk Struktur Jembatan Musi V,2026-01-07,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2439,-,"ESTI Meledak, Terkunci ARA: Akankah Berlanjut Pekan Depan?",2026-01-16,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2059,-,Begini Perkembangan Pengalihan Saham Buyback ROTI,2026-01-09,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2065,-,Emas Datar di Tengah Gejolak Global dan Penyesuaian Indeks Komoditas,2026-01-09,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2655,-,"Ekspansi Bisnis, Cimory (CMRY) Dirikan Anak Usaha Baru",2026-01-21,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2631,-,"Izin Tambang Agincourt Dicabut, Laba United Tractors (UNTR) Terancam",2026-01-21,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2669,-,"COIN Tahan Realisasi Dana IPO Rp220,58 Miliar, ini Pertimbangannya",2026-01-21,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2646,-,Prospek INCO-NCKL Cs di Tengah Isu Pemangkasan Kuota Tambang,2026-01-21,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2683,-,"Kondisi Pasar Fluktuatif, Erajaya (ERAA) Lanjutkan Buyback Rp150 Miliar",2026-01-22,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2661,-,"Ekuitas Negatif Jadi Isu Utama, ARTI Tunggu Restu Konversi Utang",2026-01-21,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1705,-,"Kinerja Saham Prajogo Pangestu 2025, CDIA Catat Pertumbuhan Tertinggi",2026-01-02,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2311,-,Jaya Property (JRPT) Perpanjang Periode Buyback Saham,2026-01-15,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2312,-,"PJHB Serap Dana IPO Rp26 Miliar, 20 Persen dari Rencana untuk Beli Kapal",2026-01-15,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2975,-,"Buyback Tuntas, Ashmore Indonesia (AMOR) Serap 10,6 Juta Saham",2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2999,-,"Tiga Emiten Gelar RUPS, RAJA Tebar Dividen Interim Rp105 Miliar",2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1918,-,"Saham KLAS Punya Siapa? Emiten Kapal Angkutan Komoditas, Inilah Pemiliknya",2026-01-07,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2254,-,"Perhatikan Saham yang Dilepas Asing, ini Datanya",2026-01-14,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2284,-,"RMKE Ganti Direksi, Volume Jasa Logistik Ditarget 12,7 Juta Ton di 2026",2026-01-15,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3064,-,"IHSG Ambles, ini Arah Transaksi Asing hingga Sesi I",2026-01-28,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3066,-,"Ekspansi WIFI Dimulai, Internet Rakyat 1,4 GHz Siap Komersial",2026-01-28,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2379,-,"IHSG Lewati Angka Psikologis 9.000, Kepercayaan Investor Menguat",2026-01-15,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3088,-,MDIY Prediksi Pola Belanja Masyarakat Jadi Lebih Awal dan Selektif di 2026,2026-01-29,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2305,-,"Enam Bulan Berlalu, COIN Belum Pakai Sepeserpun Dana IPO",2026-01-15,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2306,-,"FORE Pakai 30,20 Persen Dana IPO, Paling Banyak Buat Ekspansi Outlet Kopi Baru",2026-01-15,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1685,-,Catatan OJK untuk Pasar Modal Indonesia di Tahun 2025,2026-01-01,,2,0,0,2,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, bond"
2839,-,"MMIX Balik Rugi Jadi Laba, ini Peta Bisnis 2026",2026-01-25,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1976,-,Saham COIN Jatuh 3 Hari di Tengah Munculnya ICEX yang Terafiliasi Haji Isam,2026-01-08,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1977,-,"Saham KOCI Bergerak di Bidang Apa? Pengembang Rumah Subsidi, Inilah Pemiliknya",2026-01-08,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2140,-,"Emiten Penyedia Properti Sekolah (MSIE) Habiskan Dana IPO Rp32,84 Miliar",2026-01-12,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2146,-,"IHSG Siap Uji Level 9.000, Cek Analisa Saham BSDE, ARCI, dan INDY",2026-01-12,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2166,-,"IHSG Diprediksi Masih Bullish Pekan ini, IPOT Rekomendasikan BSDE, ARCI, hingga ...",2026-01-12,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2167,-,"IHSG Pekan ini Diramal Bullish Lagi, ke Mana Flow-nya?",2026-01-12,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3042,-,"Harga Emas Melonjak 3 Persen Lebih, Tembus Rekor Tertinggi Baru",2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3034,-,Harga Emas Antam (ANTM) Hari Ini Melonjak Rp52 Ribu Jadi Rp2.968.000 per Gram,2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3039,-,"Harga Minyak Melonjak 3 Persen, Produksi AS Terganggu Badai",2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3044,-,"Tiga Emiten Gelar RUPS, RAJA Tebar Dividen Interim Rp105 Miliar",2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3031,-,"MSCI Bekukan Rebalancing Indeks, Ini Langkah BEI",2026-01-28,IDX Channel,1,0,1,1,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3033,-,"IHSG Koreksi Tajam ke 8.393, Seluruh Sektor Dibuka ke Zona Merah",2026-01-28,IDX Channel,1,0,1,1,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2360,-,"Belum Ada Realisasi Capex, Dana IPO SUPA Masih Terparkir",2026-01-15,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2362,-,Emiten Tommy Soeharto Bicara Model Bisnis Baru HUMI 2026,2026-01-15,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2368,-,Arah Dana IPO Emiten Sarang Burung Walet,2026-01-15,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3019,-,WIFI Manfaatkan Jaringan dan Infrastruktur Pos Indonesia Perluas Layanan Interne...,2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3024,-,"MSCI Picu Guncangan Pasar, IHSG Terkoreksi 8 Persen dan Kena Trading Halt",2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3027,-,"IHSG Anjlok 7,34 Persen ke 8.321 di Sesi Pertama",2026-01-28,IDX Channel,1,0,1,1,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3007,-,BEI Targetkan Penuhi Permintaan MSCI Sebelum Mei 2026,2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3016,-,"IHSG Berakhir Merah, Turun 7,35 Persen ke 8.320",2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3041,-,"Membedah Prospek Saham Merdeka Group, Pilih MBMA, MDKA, atau EMAS?",2026-01-28,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1675,-,Danantara Dinilai Berpotensi Jadi Penggerak Utama Pasar Saham Indonesia di 2026,2026-01-01,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2820,-,Penguasaan Analisis Teknikal Jadi Kunci Navigasi Risiko dan Peluang di Pasar Glo...,2026-01-24,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2756,-,Bank OCBC NISP (NISP) Salurkan Sustainability Financing Rp113 Miliar untuk Proye...,2026-01-23,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1559,-,"BWPT Borong Dana Lewat Dua Skema, Tujuannya?",2025-12-24,,1,2,0,0,5,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
2009,-,"STRK Bidik Ekspor untuk Dongkrak Kinerja 2026, Jepang hingga AS Jadi Sasaran",2026-01-08,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3277,-,"Modal Asing Rp12,55 Triliun keluar dari Pasar Keuangan RI di Pekan Terakhir Janu...",2026-01-31,IDX Channel,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3271,-,Efek MSCI: Emiten Prajogo Pangestu dan MNC Konsolidasikan Kepemilikan,2026-01-30,,0,1,0,0,10,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
28,-,"Right Issue, Rencana Afiliasi CBDK, Saham Terkoreksi: BUY PANI?",2025-09-03,,4,0,0,0,0,12,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"right issue, penambahan modal, private placement"
2398,-,"Wall Street Dibuka Naik, Dipimpin Sektor Teknologi",2026-01-16,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
1557,-,"Langkah Besar, JPMorgan Disebut Jajaki Trading Kripto",2025-12-23,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, penerbitan obligasi"
3251,-,"Dirut BEI Mengundurkan Diri, Menkeu Purbaya: Waktu yang Tepat Serok Saham",2026-01-30,,0,0,1,0,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1655,-,"YELO Beri Jawaban ke BEI, Ternyata Soal Ini",2025-12-31,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"divestasi, akuisisi"
1657,-,WMPP Sebut Bidik MBG sebagai Mesin Pendapatan di 2026,2025-12-31,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"divestasi, investor strategis"
1625,-,"CUAN Negosiasi Akuisisi Singaraja Putra (SINI), ini Targetnya",2025-12-29,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"akuisisi, pengambilalihan"
1495,-,"PEFINDO Nilai BMRI Berdaya Tahan, Peringkat idAAA Dipertahankan",2025-12-19,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, bond"
1479,-,"Anak Usaha DSSA bakal Merger, Apa Bisnis yang Dibidik?",2025-12-18,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"merger, penggabungan"
1483,-,MORA Umumkan Rencana Merger dengan MyRepublic,2025-12-18,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"merger, penggabungan"
3233,-,"Gembok Saham Dibuka, RLCO-SIPD Diperdagangkan di Papan FCA",2026-01-30,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3238,-,"IHSG Rebound Usai OJK-BEI Respons MSCI, Ini yang Perlu Dicermati Investor",2026-01-30,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1699,-,"Saham TRUE Milik Siapa? Pengembang Properti di Tangerang, Inilah Daftar Pemilikn...",2026-01-02,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,private placement
1706,-,Ini Arah Kebijakan Pasar Modal Indonesia Tahun 2026,2026-01-02,IDX Channel,1,1,0,2,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1458,-,"Transaksi Pengendali Berjalan, TCID Sampaikan Informasi Terbaru",2025-12-17,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"akuisisi, pengambilalihan"
1433,-,"NATO Ganti Pengendali, Mercury Strategic Ambil Posisi",2025-12-15,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"penjualan saham, pengambilalihan"
2190,-,"Masifkan Ekspansi, Jasuindo (JTPE) Targetkan Penjualan Tumbuh Dua Digit di 2026",2026-01-13,IDX Channel,0,0,1,0,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1400,-,"Laba INKP Melonjak, Dua Segmen ini Penopangnya",2025-12-12,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, penerbitan obligasi"
1401,-,"Tjokro Group Jadi Pengendali Baru, Siap Geber Aset GPSO",2025-12-12,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"akuisisi, pengambilalihan"
3173,-,"Wall Street Melambat, Dolar Coba Bangkit dari Titik Terendah",2026-01-29,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
3182,-,"Saham Asia Terpuruk, Emas dan Minyak Jadi Pelarian Investor Global",2026-01-29,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
1768,-,"Saham Dijual Grup Bakrie, VKTR Kasih Sinyal ini",2026-01-03,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,divestasi
3193,-,"10 Saham Top Gainer Jumat 30 Januari 2026, Emiten Tekstil Naik Panggung",2026-01-30,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3167,-,"Saham Asia Terpuruk, Emas dan Minyak Jadi Pelarian Investor Global",2026-01-29,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
3168,-,"Breaking News! IHSG Turun Delapan Persen, BEI Kembali Berlakukan Trading Halt",2026-01-29,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3169,-,Breaking News! BEI Kembali Berlakukan Trading Halt Pagi ini,2026-01-29,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3144,-,"IHSG Turun 8,00 Persen, Kena Trading Halt Lagi",2026-01-29,IDX Channel,0,0,1,0,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3145,-,"IHSG Dibuka Koreksi ke 8.027, BRPT-BUMI Huni Top Losers",2026-01-29,IDX Channel,0,0,1,0,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3183,-,"Breaking News! IHSG Turun Delapan Persen, BEI Kembali Berlakukan Trading Halt",2026-01-29,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3184,-,Breaking News! BEI Kembali Berlakukan Trading Halt Pagi ini,2026-01-29,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
1819,-,"Geopolitik Memanas Usai AS Tangkap Maduro, Investor Cermati Dampaknya ke Pasar",2026-01-05,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,bond
1292,-,"Bitcoin Rebound Lagi, tapi Sinyal Koreksi Semakin Kencang",2025-12-04,,2,0,0,0,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, akuisisi"
2198,-,"Setelah TRUE, Investor Djoni Kini Koleksi 5 Persen Saham FOLK",2026-01-13,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,private placement
3128,-,"Suspensi Lima Saham Dibuka, IFSH-SOTS Kompak Masuk Papan FCA",2026-01-29,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3122,-,Begini Analisis Saham REAL di Tengah Volatilitas Pasar,2026-01-29,IDX Channel,0,1,1,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3149,-,Begini Analisis Saham REAL di Tengah Volatilitas Pasar,2026-01-29,IDX Channel,0,1,1,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
1260,-,"Rencana Ekspansi DAAZ di 2026, Seberapa Kuat Keuangannya?",2025-12-02,,2,1,0,1,5,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, penerbitan obligasi"
209,-,"Obligasi DSSA Berbunga 6,875 Persen Jatuh Tempo 2030: ini Rinciannya",2025-09-19,,3,1,0,0,0,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"obligasi, surat utang, penerbitan obligasi"
1236,-,"BEI Buka-bukaan Emiten Siap IPO, Tujuh Melantai Tahun ini?",2025-11-30,,3,1,0,0,0,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,"right issue, obligasi, surat utang"
2259,-,GRPM Buka Suara Laba Naik saat Penjualan Tertekan,2026-01-14,,0,1,1,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
2265,-,"Masuk 2026, JTPE Targetkan Pertumbuhan Dua Digit dari Ekspor dan Bisnis Sekuriti",2026-01-14,,0,0,1,0,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,-
3069,-,"Saat MSCI Jadi Alarm, Pasar Saham RI Rapuh di Hadapan Modal Asing",2026-01-28,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
3072,-,"IHSG Anjlok, MSCI Bekukan Penyesuaian Indeks Saham Indonesia",2026-01-28,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2342,-,UNTR Resmi Tuntaskan Aksi Buyback Saham Rp2 Triliun,2026-01-15,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2793,-,"Nikkei Cs Menguat, Pasar Asia Dibuka Positif",2026-01-23,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,obligasi
2343,-,IHSG Jelang Long Weekend Dibuka Naik ke 9.072,2026-01-15,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
3060,-,Dari Tarif Trump Sampai Metodologi MSCI: Pasar Membeku!,2026-01-28,,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
2316,-,"Percepat Ekspansi Gerai di 2026, Catur Sentosa (CSAP) Lakukan Ini",2026-01-15,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2321,-,"IHSG Kembali Cetak Rekor, Arah Ekonomi Indonesia Makin Positif",2026-01-15,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2322,-,"Belasan Saham Pesta Berkat Rencana Pembentukan BUMN Tekstil, Ini Daftar Emitenny...",2026-01-15,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2323,-,"Oversupply Minyak Dunia Tekan ICP Desember 2025 ke USD61,10 per Barel",2026-01-15,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2324,-,IHSG Cetak Rekor Baru di 9.075 Jelang Long Weekend,2026-01-15,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,akuisisi
2774,-,"Gembok Enam Saham Dibuka Jelang Akhir Pekan, ARKO-LEAD Masuk Papan FCA",2026-01-23,IDX Channel,1,0,0,1,10,11,🚀 HIGH POTENTIAL,IMMEDIATE REVIEW,free float
